subject	activity	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-mean()	tBodyAccMag-std()	tGravityAccMag-mean()	tGravityAccMag-std()	tBodyAccJerkMag-mean()	tBodyAccJerkMag-std()	tBodyGyroMag-mean()	tBodyGyroMag-std()	tBodyGyroJerkMag-mean()	tBodyGyroJerkMag-std()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAcc-meanFreq()-X	fBodyAcc-meanFreq()-Y	fBodyAcc-meanFreq()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyAccJerk-meanFreq()-X	fBodyAccJerk-meanFreq()-Y	fBodyAccJerk-meanFreq()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyGyro-meanFreq()-X	fBodyGyro-meanFreq()-Y	fBodyGyro-meanFreq()-Z	fBodyAccMag-mean()	fBodyAccMag-std()	fBodyAccMag-meanFreq()	fBodyBodyAccJerkMag-mean()	fBodyBodyAccJerkMag-std()	fBodyBodyAccJerkMag-meanFreq()	fBodyBodyGyroMag-mean()	fBodyBodyGyroMag-std()	fBodyBodyGyroMag-meanFreq()	fBodyBodyGyroJerkMag-mean()	fBodyBodyGyroJerkMag-std()	fBodyBodyGyroJerkMag-meanFreq()
9	LAYING	-0.8928114554	-0.909709609	-0.941556967	-0.18732488684	0.057775523608	0.112050072712	-0.055125413678	-0.21289581492	-0.51784503854	-0.998004997	-0.9966335456	-0.9971911638	-0.9936009794	-0.993666831	-0.9954971712	-0.64975832692	-0.61147636338	-0.9212903224	-0.9686013042	-0.966634136	-0.9597147176	-0.9715735264	-0.9606900784	-0.9842583504	-0.9993047034	-0.9998529008	-0.9990423394	-0.9984432326	-0.996498443	-0.9992093038	-0.9947408012	-0.991866218	-0.9975182894	-0.9983453058	-0.47481359302	-0.9986103226	-0.998670829	-0.9990531826	-0.9990461018	-0.9988540488	-0.1191541962	0.9578730416	-0.9218210626	0.9508478186	-0.113796061954	-0.9659073306	-0.9699944882	-0.9712046902	-0.9239076792	0.9606437354	0.9682498544	0.9435073662	-0.119916930944	0.067972539986	0.0042430683582	-0.9631139004	-0.9986962104	-0.998579785	0.1047974618	0.16552243508	0.05323368221	-0.177677680106	-0.081433346092	0.02028595766	0.2676263788932	0.05233717034	-0.9308684376	-0.043338845292	-0.013632036148	0.4450513952	-0.9652502666	0.853119834	-0.8221405738	-0.06359485624	-0.019368605526	0.192167154412	-0.9742210662	0.153023050422	-0.05351417512
9	SITTING	-0.8949568358	-0.9229594832	-0.92530145124	-0.152163292732	0.02111441342	0.066523233034	-0.17324215306	-0.34079507824	-0.6660534592	-0.9983316878	-0.9988667616	-0.9986137602	-0.996423909	-0.9739969808	-0.9481030332	-0.610464146306	-0.5041879353	-0.6374193546	-0.9666604036	-0.9585229866	-0.9649413418	-0.9660213466	-0.9683484244	-0.9883990642	-0.99957749	-0.9998933196	-0.9991107534	-0.9978604442	-0.9948144646	-0.9980358942	-0.9989282128	-0.964275742	-0.9982188112	-0.9993196054	-0.13541513008	-0.9988668196	-0.9989843136	-0.9991917092	-0.9990649408	-0.9931095906	-0.0414258228938	0.085263099144	-0.9552804062	0.058092865578	-0.432211160932	0.79476589038	-0.94645197	-0.88585411242	-0.9557381896	0.9446378792	0.9639067956	0.953522055	-0.081873556824	0.248770755982	0.03908468106	-0.963945479	-0.9982678018	-0.9976330344	0.1730712951566	0.03839825084	0.0641435803	-0.1749657126	-0.16488504456	0.074828352238	0.165923981974	0.018818416532	-0.8933617176	-0.07399751998	-0.042328876778	0.12879348409	-0.9337891854	0.8776033174	-0.8543906836	-0.059702102272	0.03892704132	0.19282629728	-0.9431226338	0.225372605534	-0.296871010364
9	STANDING	-0.901227036222222	-0.923317472	-0.954845839555556	-0.215700689057778	0.0902328292	0.0460832010777778	-0.16576126334	-0.16471528842	-0.516157955088889	-0.993112494444444	-0.997089056	-0.997258114888889	-0.999219485111111	-0.993938799111111	-0.991405378888889	-0.735266745777778	-0.616248924155556	-0.572759856977778	-0.971278823333333	-0.968234579555556	-0.972588748666667	-0.973603009777778	-0.974842689111111	-0.988348593111111	-0.999098737555556	-0.999905037111111	-0.99897415	-0.999057737333333	-0.997103366666667	-0.997819980222222	-0.999539354	-0.993464865111111	-0.993061259111111	-0.998736549333333	-0.106381551195556	-0.9987485	-0.999277658222222	-0.999416611111111	-0.998305869555556	-0.997927546	-0.010383816474	0.00914769235555555	-0.989103160444444	-0.00609679332666667	-0.5297404364	0.894074395111111	-0.972573867555556	-0.932245295111111	-0.989366848444444	0.962621183555556	0.971540294	0.967002044222222	-0.0674042213466667	0.157013670837778	0.0878570850622222	-0.969178822	-0.998719082222222	-0.997549711111111	0.0794280202691111	0.107220166222222	0.0409151659644444	-0.313198484037333	-0.0605748601288889	0.01229841	0.309695734973333	0.0790481374	-0.945167482444444	0.0400915063444444	-0.029183136346	0.158949635711111	-0.946593118444444	0.883864976888889	-0.825916536	-0.00772802422666667	0.0861318178822222	0.141622000711111	-0.962721969555556	0.278692946035556	-0.111062049397778
9	WALKING	-0.432959258653846	-0.5262853475	-0.488924639903846	0.0798620451403846	-0.211501870659404	0.335053106653846	-0.152103721057692	-0.151823479534615	-0.509778865538462	-0.874383185961538	-0.883322815961538	-0.905104825192308	-0.703882085576923	-0.673298926153846	-0.546079609615385	0.412796621538462	0.472912001923077	-0.730769226923077	-0.170228340134423	-0.228380473480769	-0.419104362884615	-0.220461949755769	-0.443468961346154	-0.777471513461538	-0.9194295375	-0.972322789038462	-0.611340308461538	-0.830281850961539	-0.839732011923077	-0.698097064807692	-0.928955736153846	-0.818113800576923	-0.861859205192308	-0.905883394807692	0.13073302295	-0.607491983269231	-0.904587787307692	-0.922810610384615	-0.876207003461538	-0.588448703461538	-0.0314341738730769	-0.115856121080385	-0.980971973653846	-0.124382961640192	-0.524132442884615	0.869734455192308	-0.971242423076923	-0.955523995576923	-0.981191667692308	0.288377101673077	0.498646085384615	0.374715703461538	-0.424096308461538	0.156207268842308	0.00479805955769231	-0.196765040576923	-0.674293346923077	-0.730858778076923	-0.150677357	-0.0492031949153846	-0.112892715923077	0.780980580192308	-0.135086341790385	0.088621790825	0.0529765389653846	0.156673064403846	-0.0980840496143461	-0.134378283634615	-0.0808360598653846	0.0897068603692308	-0.293474440384615	0.600530848269231	-0.472004803461538	0.488796397634615	0.10255169175	-0.354055833807308	-0.402697689615385	0.271247992694231	0.158424832461538
9	WALKING_DOWNSTAIRS	-0.250500375542857	-0.364839745190476	-0.492044147738095	0.0488708785571429	-0.0885817747669048	0.0482290971190476	-0.115191992546667	0.0259912707142857	-0.303540136788095	-0.815852986666667	-0.902595385714286	-0.891724641428571	-0.257398830309524	-0.665735066428571	-0.457402827497619	0.485043078095238	0.574285844047619	-0.749615971666667	0.00938224337142857	-0.355981821428571	-0.425377408333333	-0.498119535690476	-0.503495453809524	-0.690782580238095	-0.817208711666667	-0.969609798571429	-0.408227254047619	-0.672100600714286	-0.747645662857143	-0.832171716904762	-0.802292068333333	-0.722789678333333	-0.809749387142857	-0.790041689523809	-0.343130586190476	-0.425388988119048	-0.842935373095238	-0.884793765952381	-0.899428016904762	-0.564059437142857	-0.0352304645104762	-0.082276174942619	-0.952141220714286	-0.110399722878571	-0.643241139047619	0.834620025238095	-0.936306558809524	-0.876641297380952	-0.953754701666667	0.0773384091904762	0.40801900752381	0.379324965952381	-0.425030384142857	0.0771798174928571	-0.100027000711905	-0.161747645419048	-0.472322480714286	-0.748767567619048	-0.0482580359523809	0.149184292121429	-0.0995188258571429	0.845384942142857	-0.444364315	0.257950546504762	0.153305639785714	0.17796755202381	0.145886357935714	-0.178103954666667	-0.0916383011071429	0.1894312017	-0.31050259647619	0.414133366666667	-0.40059098547619	0.208075885238095	0.111816406047619	-0.0431161953047619	-0.41790929	0.156562082864048	0.0527824638285714
9	WALKING_UPSTAIRS	-0.359091064081633	-0.449711719571429	-0.0294827146530612	-0.375516886244898	0.249467606	-0.0329338440530612	-0.507490866734694	0.0639090328322449	-0.286624462040816	-0.77371627755102	-0.90054247755102	-0.938335077142857	-0.788888035102041	-0.747689618571429	-0.700032116734694	0.257694942959184	0.326704090489796	-0.676102697755102	-0.327421989591837	-0.590112916530612	-0.677831082857143	-0.625558625918367	-0.711015280204082	-0.809006484285714	-0.941436216326531	-0.980371614897959	-0.725021684489796	-0.876744353265306	-0.896656115714286	-0.902855948367347	-0.926158992244898	-0.729800925714286	-0.773017831632653	-0.940812889795918	-0.233117231493878	-0.638722390612245	-0.966422984285714	-0.97254183755102	-0.968475684285714	-0.772669438367347	-0.0377947824285714	-0.266009866857143	-0.954383557142857	-0.288109750816327	-0.104386755734694	0.745693563265306	-0.901317321632653	-0.89407107877551	-0.954435607755102	0.306379951265306	0.724386778367347	0.619564218571429	-0.413261973367347	0.133215442489796	-0.0575650896469388	-0.447829440204082	-0.771423698163265	-0.909556332040816	0.112479404842857	-0.099467330455102	-0.0176536985142857	0.735769555714286	-0.209049032842857	0.146661505857143	0.067377749344898	0.233974790832653	-0.260727581428571	-0.154179766011514	-0.16396719	0.00499023355306122	-0.124433244938776	0.606668558163265	-0.418012586938776	0.33169591944898	-0.0076405836244898	0.0330483779795918	-0.165901342591837	0.305483176530612	-0.107189085938776
10	LAYING	-0.924510234137931	-0.934031806206897	-0.946931858965517	0.200753956931034	-0.190038707448276	0.116325031744828	0.157620505460345	-0.37736648412931	-0.660942356413793	-0.995251231206897	-0.998233760172414	-0.997750820689655	-0.997323116034483	-0.991144314827586	-0.992376465517241	-0.801003094137931	-0.777239303793103	-0.731924360948276	-0.978904364137931	-0.968120692241379	-0.978582339137931	-0.973602480344828	-0.981254430517241	-0.987597716034483	-0.999540263965517	-0.999835755517241	-0.999474707758621	-0.999483852758621	-0.998321130344828	-0.998851808793103	-0.998106657586207	-0.988827694655172	-0.99523107137931	-0.998818024827586	-0.460400238086207	-0.999239798965517	-0.998938726551724	-0.999083019482759	-0.998619588965517	-0.998203996551724	-0.139297681034483	-0.031121624137931	-0.954531941896552	-0.035570275	-0.171133100001724	-0.994074362413793	-0.966701156034483	-0.963045642431035	-0.955430987068966	0.973646616206897	0.969703997586207	0.969101098793103	0.0269816004551724	0.156867366310345	0.186888000994828	-0.976487375689655	-0.999270946896552	-0.997870406724138	0.138008092431034	0.155953848572414	0.0776129487586207	-0.506061548965517	0.195823928034483	-0.177620998294828	-0.00311887841992534	0.229910128396552	-0.956781819655172	0.150766361811034	-0.019555937162069	0.234130188550517	-0.974588270862069	0.879717560862069	-0.843542308793103	-0.136945460027586	0.349684613027586	0.133365309033448	-0.97997682862069	0.0296943929086207	-0.36179691137931
10	SITTING	-0.956751771481481	-0.967589933888889	-0.913824782277778	0.0680217350425926	-0.159654982485185	0.155575480805556	-0.084443595962963	-0.411773707222222	-0.6823044419	-0.999775764814815	-0.999828703518518	-0.999843937037037	-0.999298176111111	-0.978418744814815	-0.997057316111111	-0.801493063425926	-0.822294663148148	-0.788530465925926	-0.989550917407407	-0.982045591111111	-0.98911086	-0.983490753148148	-0.989676841111111	-0.995381258333333	-0.999847552962963	-0.999977211296296	-0.999819614444444	-0.999738392777778	-0.998826652037037	-0.999554296481482	-0.999657638888889	-0.970340304814815	-0.999760000740741	-0.999935551851852	-0.444209475148148	-0.999738822037037	-0.999628607592593	-0.999750758333333	-0.999457190185185	-0.999381876666667	-0.041260775	0.20253457287037	-0.973128354074074	0.195420551648148	0.255464995537037	0.4903428	-0.935690006481481	-0.966898520555556	-0.974069460925926	0.985912702222222	0.982216730740741	0.983896663333333	0.171193067009259	0.12682750912963	0.195414299124074	-0.987961473333333	-0.999747879814815	-0.999311496666667	0.20761779817037	0.0212620023462963	-0.0220301166242593	-0.576976512233333	0.112197746425926	-0.129966081068519	-0.076114994912963	-0.000211548755555554	-0.96075719962963	0.0793733949074074	-0.0432432176851852	0.150755747537037	-0.959854578518519	0.907192182407407	-0.885879524259259	-0.178390324074074	0.0371799255351852	0.154386089124074	-0.963158018148148	-0.0769348203092593	-0.669277454574074
10	STANDING	-0.915446674545455	-0.932034065454545	-0.956973091363636	-0.183760671113636	0.0156588476804545	0.145786676459091	-0.0988874452431818	-0.108180464370455	-0.46195376325	-0.996082902727273	-0.9963827125	-0.998755089772727	-0.999325604545455	-0.993435358636364	-0.994741464090909	-0.596618866545455	-0.67802672	-0.49120234625	-0.968612135909091	-0.944847393636364	-0.979428729090909	-0.953633426818182	-0.981280515909091	-0.984721116590909	-0.998177020227273	-0.999595425454545	-0.999341134545455	-0.997169921818182	-0.994905451363636	-0.996369425454545	-0.997882443636364	-0.994074632727273	-0.995789495909091	-0.999444824090909	-0.258871239838636	-0.999316236590909	-0.999209144545455	-0.999443032272727	-0.997370031136364	-0.998589508409091	-0.0431597830454545	0.0346980210431818	-0.991259485	0.0265497161295455	-0.395440702727273	0.874848220681818	-0.975410724090909	-0.959579657727273	-0.991358559772727	0.954632660681818	0.947140331363636	0.972619144545455	0.217929602163636	0.1826737944	0.302655954454545	-0.964889677272727	-0.9983419575	-0.996216976818182	0.0671666652590909	0.161064505454545	0.0834630555545454	-0.317952796227273	0.0398949952561364	-0.0785511523863636	-0.252227791811364	0.0877587747159091	-0.951988907954545	0.02129291275	-0.0281854325604545	0.241513211620455	-0.9573349625	0.881328584772727	-0.816181090454545	0.0132954239772727	0.0363740090227273	0.100116935329091	-0.967166795454545	0.172723526393182	-0.184139696529545
10	WALKING	-0.322770952830189	-0.449775253207547	-0.367971218160377	0.0286276498603774	-0.0644984365113208	-0.0342759013507547	-0.129800372109434	-0.127485016041509	-0.447576288679245	-0.864643433207547	-0.747051631320755	-0.846014964716981	-0.655447813773585	-0.505294805849057	-0.808755197358491	0.637552929622642	0.42639728	-0.696895920943396	-0.0791518267107547	0.0484867672264151	-0.558512650188679	-0.174502686115094	-0.621385448867925	-0.728967260754717	-0.853127913018868	-0.958271451509434	-0.582914306037736	-0.567832822396226	-0.731718352830189	-0.705189408490566	-0.88859388245283	-0.695839489433962	-0.830057518113208	-0.933181610566038	-0.246369892603774	-0.600715556037736	-0.899087736792453	-0.890495978301887	-0.70680977490566	-0.935272339811321	-0.0838277013962264	0.0549276242264151	-0.974435158113208	0.0466966300943396	-0.511628609811321	0.898756928490566	-0.971114719811321	-0.957862728301887	-0.974889536981132	-0.176215160943396	0.0770660408113208	0.3212986988	-0.355689637962264	0.257043428188679	-0.0478116345132075	-0.145725322215094	-0.537215289483019	-0.394839506981132	-0.111094396460377	-0.0119238956245283	0.126632168490566	0.805492454150943	0.0488762583797358	-0.0856396276003774	-0.215706232350943	-0.139183141733962	-0.127400912069811	0.089348820154717	0.0106894976215094	0.231944785281132	-0.236102120320755	0.53833683490566	-0.37301634245283	0.325977256773585	-0.127845155071698	-0.281127977641509	-0.421123587735849	0.241593557962264	0.199844303081132
10	WALKING_DOWNSTAIRS	-0.215889363886842	-0.303469567368421	-0.321587949026316	0.0892427173289474	-0.226982619202632	0.371101783247368	-0.0448928718421053	0.0153066512447368	-0.258770014947368	-0.76432186868421	-0.790232705	-0.834506463157895	-0.155444828631579	-0.470335300236842	-0.655869847105263	0.582006013947368	0.589287405263158	-0.735144308421053	0.156912678626316	-0.153355802565789	-0.396147929736842	-0.337179537842105	-0.481481472052632	-0.535540835789474	-0.718713943421053	-0.91669168	-0.343541418421053	-0.199639686868421	-0.544512448236842	-0.677914147368421	-0.777444205526316	-0.608501026842105	-0.742821220789474	-0.899349632894737	-0.512205035	-0.599235211842105	-0.768934580526316	-0.762503575263158	-0.78780218	-0.814354737105263	-0.0646160768947368	0.0418715409263158	-0.939267613157895	0.0197171149865789	-0.637683153684211	0.838052620789474	-0.937003823684211	-0.902085224736842	-0.939334077631579	-0.12566254505	0.291051515842105	0.303004998526316	-0.365867968421053	0.195442131331579	-0.0948103924026316	0.0467794665131579	-0.245220301684211	-0.583532170789474	-0.2098239968	-0.0697954326421053	-0.0402815295710526	0.888916552368421	-0.202515453763158	0.118359454355263	-0.2154947945	0.0630922155263158	0.250843769394737	0.0469668905868421	-0.124839594289474	0.0696560091736842	-0.108785965947368	0.54536102	-0.407575620315789	0.377441194736842	-0.0200715389973684	-0.412006136210526	-0.283595900428947	0.211522559052632	0.0695592769736842
10	WALKING_UPSTAIRS	-0.018410212212766	-0.229813780765957	-0.380300494021277	-0.222216794868723	0.12411421136383	-0.0449987181702128	-0.135478697270213	-0.110519491638298	-0.463544469659574	-0.773210140638298	-0.793397384893617	-0.843402765319149	-0.641873517021277	-0.494566729574468	-0.54939187106383	0.540722900638298	0.400703374255319	-0.76389841787234	-0.247598320858298	-0.202796129097872	-0.662894135319149	-0.371545828723404	-0.716828940638298	-0.729916394893617	-0.868598467234043	-0.968963995106383	-0.739080386170213	-0.638944314893617	-0.641322259148936	-0.69164829106383	-0.864509786382979	-0.603651103617021	-0.751983799361702	-0.930880406808511	0.0344557037851064	-0.781019655744681	-0.943681613191489	-0.953777711914894	-0.852790853829787	-0.79137127787234	-0.0565670278723404	0.0227527702016383	-0.959216072340425	-0.00717502323276596	-0.431315484255319	0.817282446170213	-0.937039417446809	-0.864745838297872	-0.960820662978723	-0.0352360339148936	0.359731117148936	0.561214168510638	-0.320774084723404	0.218435556085106	-0.0229116091957447	-0.265314810489362	-0.6597798	-0.65231152106383	0.0203849904148936	0.0569920113446808	-0.181188555374468	0.833944950638298	-0.0994981014042553	0.0217735210595745	-0.213406587510638	0.053198012812766	-0.0266623294757447	-0.102117875826596	0.0733447168425532	-0.0552718718851064	-0.363852030212766	0.437557660638298	-0.242629912753191	0.257562829442553	-0.204529440578723	-0.069089976857234	-0.491971123829787	0.264551885055319	0.166784060404255
11	LAYING	-0.951306616491228	-0.960762482631579	-0.941813384561404	0.0649740867368421	-0.159206658578947	0.177229548545614	0.0963568933754386	-0.285949468998246	-0.595875288596491	-0.999494056842105	-0.999357951052632	-0.999386844561403	-0.999496863157895	-0.998308128070175	-0.998217764912281	-0.869356644105263	-0.788518184385965	-0.809847199122807	-0.987122678245614	-0.973486716315789	-0.983302949122807	-0.976248677368421	-0.984606704912281	-0.993055394736842	-0.999482731578947	-0.999972069122807	-0.999738707368421	-0.998809215263158	-0.999185060877193	-0.998570743333333	-0.999613832807018	-0.999032759122807	-0.999406850175439	-0.999691589473684	-0.553251124122807	-0.999656145789474	-0.999277556491228	-0.999491618947368	-0.998817942807018	-0.999037143508772	0.943017941403509	0.112620189964912	-0.97956560245614	0.111892620789474	-0.218018063438597	-0.893494589473684	-0.990765579649123	-0.984192606315789	-0.980556499122807	0.977792855789474	0.975834132982456	0.978513894210526	0.104891358803509	0.14443232102807	0.0927035192087719	-0.983066915614035	-0.999422094035088	-0.998505042807018	0.198662139120351	0.0737598948982456	0.0650469523175439	-0.650680080705263	0.219280666647368	-0.180406217894737	0.0641667489859649	-0.0774202688875439	-0.980621180175439	0.00294206911754386	-0.0191743840136842	0.251867228210526	-0.961784696140351	0.910142088070175	-0.864590001052632	-0.148482858614035	0.26879210445614	0.169402177610526	-0.966295185964912	-0.0617161230457895	-0.408344802108772
11	SITTING	-0.955707203396226	-0.964609870754717	-0.93650599754717	0.0341925759377359	-0.124169214188679	0.109463882369811	-0.0459579465849057	-0.339141982684906	-0.637487117264151	-0.999836182830189	-0.999882071509434	-0.999836895471698	-0.999622859622642	-0.986127271886792	-0.99806113	-0.717422751471698	-0.767976449245283	-0.720024345924528	-0.981607942075472	-0.968421475660377	-0.984349606792453	-0.972858872830189	-0.985674900377358	-0.988523724716981	-0.999632361509434	-0.99990515245283	-0.999629287735849	-0.999336427735849	-0.998883772075472	-0.999199249811321	-0.999720171132075	-0.98164487509434	-0.999823171698113	-0.999885170943396	-0.515154154150943	-0.999459759622642	-0.999538110188679	-0.999596101698113	-0.999219230377358	-0.999491547924528	0.213716305739623	0.188531695981132	-0.988069341132075	0.185848847962264	-0.057230097754717	0.669392312264151	-0.949792572075472	-0.971661610754717	-0.988561196415094	0.973120448679245	0.967316194528302	0.979229906603774	0.0809542137377358	0.119719602981132	0.162705233209434	-0.979323694716981	-0.999498265471698	-0.998743970566038	0.182914724320755	0.00858528223773585	0.0450364105584906	-0.459272834981132	0.114262158664151	-0.100656294075472	0.143911301060377	0.216386588650943	-0.961970763773585	0.0846014659358491	-0.0399984915849057	0.202835835464151	-0.95526352754717	0.90211483	-0.884485955849057	-0.0858312394113208	0.174610049018868	0.125921107577358	-0.963475305849057	-0.0138206183773585	-0.609941411886792
11	STANDING	-0.975882090425532	-0.980936051276596	-0.98562878	-0.000780423787234044	-0.138696757297872	0.182831885961702	-0.0212967788297872	-0.237688170148936	-0.590088629446809	-0.999582839361702	-0.999815704893617	-0.999886643829787	-0.999943630851064	-0.998189660212766	-0.999635426382979	-0.818866227234043	-0.870921304680851	-0.643102265042553	-0.993414564042553	-0.981185823617021	-0.990378149574468	-0.983458286808511	-0.990426426382979	-0.99372987	-0.999879267446809	-0.999969842340426	-0.999941384893617	-0.999731421489362	-0.999550705319149	-0.999687338085106	-0.999941639148936	-0.997788359361702	-0.999581989148936	-0.999984269574468	-0.511284645957447	-0.999932023404255	-0.999719516595745	-0.99979198	-0.999065059787234	-0.999791357234043	-0.173082704680851	0.127198423404255	-0.994529398085106	0.127535304702128	-0.269602208085106	0.881333431489362	-0.981047828723404	-0.989433253617021	-0.994756815957447	0.989182744042553	0.982677560851064	0.986837842765957	0.266545808893617	0.162422901995745	0.286073818982979	-0.989437838723404	-0.999875458085106	-0.999513591489362	0.179570383723404	0.168235331703191	-0.121497514200638	-0.623098258170213	0.172576480887234	-0.175454538361702	-0.104574184991702	0.00709114004255319	-0.984853836595745	0.134807786714894	-0.0293141521489362	0.240040537489362	-0.981866194680851	0.911706227659574	-0.870001190425532	-0.175723838808511	-0.105026926765957	0.202850228744681	-0.984950186595745	0.0184537176340426	-0.372158720461702
11	WALKING	-0.50027263440678	-0.624743022372881	-0.671334376779661	-0.279458490338983	0.183501628120339	-0.0435495447728814	-0.184065788254237	-0.266818991922034	-0.608615063050847	-0.93892158559322	-0.87150979559322	-0.852851996779661	-0.829509214745763	-0.540696809661017	-0.883012939491525	0.490344772372881	0.18323814559322	-0.774740293050847	-0.45394304	-0.170177403123729	-0.747564612033898	-0.321840693694915	-0.776918739661017	-0.810634773847458	-0.948014112542373	-0.980172237627119	-0.866572927288136	-0.891606044237288	-0.688211464237288	-0.754469389152542	-0.94476398338983	-0.631664266440678	-0.917015837457627	-0.969340883728814	0.193603126577966	-0.887771096779661	-0.966716771186441	-0.970060185932203	-0.843138043220339	-0.958634813220339	-0.212045870169492	0.134053215101695	-0.98110101440678	0.125602312711864	-0.16469863520339	0.855123507627119	-0.966240553559322	-0.960852684067797	-0.981687906779661	0.395311884644068	0.335978303186441	0.626723809322034	-0.416806015762712	0.225344809915254	0.0286673732838983	-0.409063847966102	-0.831256193220339	-0.65272489440678	0.220563768383051	-0.207952591983051	0.237791677084746	0.731888770677966	-0.062724785499661	0.0167550765762712	-0.0289719462537288	-0.0377975853945763	-0.288323472033898	0.091341487199661	-0.0426928995457627	0.140227304779661	-0.495590221694915	0.667022740338983	-0.533683518135593	0.311360988135593	-0.135313543294915	-0.0784576819220339	-0.647316118983051	0.561719061525424	0.12579913050339
11	WALKING_DOWNSTAIRS	-0.289940317404348	-0.403065976086957	-0.443176864869565	-0.234529913945652	0.127971173095652	0.00103262173478261	-0.150480042398261	-0.0733721206304348	-0.384362586	-0.797916245652174	-0.817082128913043	-0.912360473695652	-0.340370046521739	-0.414873906543478	-0.761726472173913	0.55674643826087	0.409306881521739	-0.762973348478261	-0.12834163051087	-0.130443829826087	-0.628902742826087	-0.270056613804348	-0.674429772391304	-0.666731307173913	-0.825439409565217	-0.950963479565217	-0.579266824782609	-0.614974291956522	-0.524884157934783	-0.625430762391304	-0.790189032826087	-0.544532081956522	-0.782004218695652	-0.960402536304348	-0.287462589052174	-0.64425944826087	-0.94457829826087	-0.943249945	-0.859476430652174	-0.878518623043478	-0.200321942608696	0.132371684891304	-0.954497498695652	0.115694396804348	-0.210109683804348	0.843040995217391	-0.926310469565217	-0.925814906086956	-0.956013880217391	0.188635589	0.238886354565217	0.573556980217391	-0.394760501543478	0.114749480736957	-0.140383650752174	-0.200978894282609	-0.574042611521739	-0.608500868695652	-0.0426469591478261	0.0369817813543478	0.0802207055684783	0.892582789565217	-0.338749569782609	0.270550452673913	-0.310326652195652	0.0841890538152174	0.126227657258696	0.0493211299434783	-0.12506869905	0.0257817657328261	-0.358748772608696	0.658069958695652	-0.397130668956522	0.318116700869565	-0.0435518383695652	-0.126842204595652	-0.493114815217391	0.407716839565217	0.0677144172826087
11	WALKING_UPSTAIRS	-0.310487452242593	-0.487441010925926	-0.51969830812963	-0.442136662851852	0.314611205148148	-0.142534484831481	-0.183328377796296	0.00343501648888889	-0.292474716457407	-0.867425903518519	-0.917077852037037	-0.92763787462963	-0.706953600185185	-0.590003688333333	-0.673293427592593	0.367055581481481	0.112853683692407	-0.80645161	-0.458255021296296	-0.437276328518518	-0.803845087037037	-0.555915950740741	-0.805495259074074	-0.815264871481482	-0.942334571481481	-0.981995879259259	-0.830218077222222	-0.904327903518519	-0.684460897222222	-0.876724889814815	-0.930315610555556	-0.540011360740741	-0.861499512777778	-0.986017782222222	0.550654004444444	-0.863932122037037	-0.983432908703704	-0.988078493703704	-0.923380866296296	-0.882890714444444	-0.343576924814815	0.146633747092593	-0.953463105740741	0.1235138535	0.12256964330037	0.717460332037037	-0.924360832962963	-0.906933171111111	-0.955696621296296	0.388193248296296	0.565037761481481	0.769347626111111	-0.425017559592593	0.0388327890240741	-0.0201188469296296	-0.509297823148148	-0.846548067592593	-0.830491312962963	0.105344230277778	-0.102177792314815	0.273023826377778	0.793746921481482	-0.444254204962963	0.264448262277778	-0.158268187437037	-0.00681602405555556	-0.132594623759259	-0.156290209653519	-0.0820909701727778	-0.184071928425926	-0.71133278037037	0.610001792592593	-0.436656641514815	0.297686147388889	-0.106556340835185	-0.0922596391851852	-0.766623917222222	0.431239835	-0.178328591955556
